taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
 197360  90288   71  9843 3188   8   8 gwa-t10 C2 C2
 197361  90288   71  9843 4822   8   8 gwa-t10 C2 C2
 197362  90288   71  9843 3740   8   8 gwa-t10 C2 C2
 197363  90288   71  9843 4003   8   8 gwa-t10 C2 C2
 197364  90288   71  9843 2552   8   8 gwa-t10 C2 C2
 197365  90288   71  9843 1570   8   8 gwa-t10 C2 C2
 197366  90288   71  9843 6394   8   8 gwa-t10 C2 C2
 197367  90288   71  9843  653   8   8 gwa-t10 C2 C2
 197368  90288   71  9843  518   8   8 gwa-t10 C2 C2
 197369  90288   71  9843 2998   8   8 gwa-t10 C2 C2
 197370  90288   71  9843 2048   8   8 gwa-t10 C2 C2
 197371  90288   71  9843 2820   8   8 gwa-t10 C2 C2
 197372  90288   71  9843 4343   8   8 gwa-t10 C2 C2
 197373  90288   71  9843 3711   8   8 gwa-t10 C2 C2
 197374  90288   71  9843 3376   8   8 gwa-t10 C2 C2
 197375  90288   71  9843 3868   8   8 gwa-t10 C2 C2
 197376  90288   71  9843 2789   8   8 gwa-t10 C2 C2
 197377  90288   71  9843 5161   8   8 gwa-t10 C2 C2
 197378  90288   71  9843 3510   8   8 gwa-t10 C2 C2
 197379  90288   71  9843 3678   8   8 gwa-t10 C2 C2
 197380  90288   71  9843  614   8   8 gwa-t10 C2 C2
 197381  90288   71  9843 5555   8   8 gwa-t10 C2 C2
 197382  90288   71  9843 2154   8   8 gwa-t10 C2 C2
 197383  90288   71  9843 2334   8   8 gwa-t10 C2 C2
 197384  90288   71  9843  214   8   8 gwa-t10 C2 C2
 197385  90288   71  9843 1429   8   8 gwa-t10 C2 C2
 197386  90288   71  9843 2911   8   8 gwa-t10 C2 C2
 197387  90288   71  9843 3823   8   8 gwa-t10 C2 C2
 197388  90288   71  9843 3923   8   8 gwa-t10 C2 C2
 197389  90288   71  9843 1593   8   8 gwa-t10 C2 C2
 197390  90288   71  9843 3969   8   8 gwa-t10 C2 C2
 197391  90288   71  9843  513   8   8 gwa-t10 C2 C2
 197392  90288   71  9843  697   8   8 gwa-t10 C2 C2
 197393  90288   71  9843 3779   8   8 gwa-t10 C2 C2
 197394  90288   71  9843 3567   8   8 gwa-t10 C2 C2
 197395  90288   71  9843  712   8   8 gwa-t10 C2 C2
 197396  90288   71  9843 3655   8   8 gwa-t10 C2 C2
 197397  90288   71  9843 3369   8   8 gwa-t10 C2 C2
 197398  90288   71  9843 3305   8   8 gwa-t10 C2 C2
 197399  90288   71  9843  941   8   8 gwa-t10 C2 C2
 197400  90288   71  9843 2125   8   8 gwa-t10 C2 C2
 197401  90288   71  9843 4383   8   8 gwa-t10 C2 C2
 197402  90288   71  9843 1227   8   8 gwa-t10 C2 C2
 197403  90288   71  9843 3741   8   8 gwa-t10 C2 C2
 197404  90288   71  9843 1671   8   8 gwa-t10 C2 C2
 197405  90288   71  9843 2099   8   8 gwa-t10 C2 C2
 197406  90288   71  9843 1811   8   8 gwa-t10 C2 C2
 197407  90288   71  9843  248   8   8 gwa-t10 C2 C2
 197408  90288   71  9843 2435   8   8 gwa-t10 C2 C2
 197409  90288   71  9843  107   8   8 gwa-t10 C2 C2
 197410  90288   71  9843 3665   8   8 gwa-t10 C2 C2
 197411  90288   71  9843 1519   8   8 gwa-t10 C2 C2
 197412  90288   71  9843 1972   8   8 gwa-t10 C2 C2
 197413  90288   71  9843 4954   8   8 gwa-t10 C2 C2
 197414  90288   71  9843 1791   8   8 gwa-t10 C2 C2
 197415  90288   71  9843 1836   8   8 gwa-t10 C2 C2
 197416  90288   71  9843 2687   8   8 gwa-t10 C2 C2
 197417  90288   71  9843 3415   8   8 gwa-t10 C2 C2
 197418  90288   71  9843 1950   8   8 gwa-t10 C2 C2
 197419  90288   71  9843 4266   8   8 gwa-t10 C2 C2
 197420  90288   71  9843 2919   8   8 gwa-t10 C2 C2
 197421  90288   71  9843 4112   8   8 gwa-t10 C2 C2
 197422  90288   71  9843  223   8   8 gwa-t10 C2 C2
 197423  90288   71  9843 1436   8   8 gwa-t10 C2 C2
 197424  90288   71  9843 3573   8   8 gwa-t10 C2 C2
 197425  90288   71  9843 2655   8   8 gwa-t10 C2 C2
 197426  90288   71  9843 2961   8   8 gwa-t10 C2 C2
 197427  90288   71  9843 4857   8   8 gwa-t10 C2 C2
 197428  90288   71  9843  817   8   8 gwa-t10 C2 C2
 197429  90288   71  9843 3752   8   8 gwa-t10 C2 C2
 197430  90288   71  9843 1932   8   8 gwa-t10 C2 C2
 197431  90288   71  9843 2815   8   8 gwa-t10 C2 C2
 197432  90288   71  9843  373   8   8 gwa-t10 C2 C2
 197433  90288   71  9843 4342   8   8 gwa-t10 C2 C2
 197434  90288   71  9843 3760   8   8 gwa-t10 C2 C2
 197435  90288   71  9843 3786   8   8 gwa-t10 C2 C2
 197436  90288   71  9843 3895   8   8 gwa-t10 C2 C2
 197437  90288   71  9843  850   8   8 gwa-t10 C2 C2
 197438  90288   71  9843 3079   8   8 gwa-t10 C2 C2
 197439  90288   71  9843 3465   8   8 gwa-t10 C2 C2
 197440  90288   71  9843 2416   8   8 gwa-t10 C2 C2
 197441  90288   71  9843  761   8   8 gwa-t10 C2 C2
 197442  90288   71  9843  874   8   8 gwa-t10 C2 C2
 197443  90288   71  9843 2780   8   8 gwa-t10 C2 C2
 197444  90288   71  9843 3584   8   8 gwa-t10 C2 C2
 197445  90288   71  9843 5183   8   8 gwa-t10 C2 C2
 197446  90288   71  9843 4313   8   8 gwa-t10 C2 C2
 197447  90288   71  9843 3228   8   8 gwa-t10 C2 C2
 197448  90288   71  9843 2032   8   8 gwa-t10 C2 C2
 197449  90288   71  9843 1305   8   8 gwa-t10 C2 C2
 197450  90288   71  9843 2947   8   8 gwa-t10 C2 C2
 197451  90288   71  9843 3859   8   8 gwa-t10 C2 C2
 197452  90288   71  9843   89   8   8 gwa-t10 C2 C2
 197453  90288   71  9843 2467   8   8 gwa-t10 C2 C2
 197454  90288   71  9843 2129   8   8 gwa-t10 C2 C2
 197455  90288   71  9843 5311   8   8 gwa-t10 C2 C2
 197456  90288   71  9843 5104   8   8 gwa-t10 C2 C2
 197457  90288   71  9843 3202   8   8 gwa-t10 C2 C2
 197458  90288   71  9843 1269   8   8 gwa-t10 C2 C2
 197459  90288   71  9843 3128   8   8 gwa-t10 C2 C2
 197460  90288   71  9843 2895   8   8 gwa-t10 C2 C2
 197461  90288   71  9843 1117   8   8 gwa-t10 C2 C2
 197462  90288   71  9843 4800   8   8 gwa-t10 C2 C2
 197463  90288   71  9843 3306   8   8 gwa-t10 C2 C2
 197464  90288   71  9843  819   8   8 gwa-t10 C2 C2
 197465  90288   71  9843 1990   8   8 gwa-t10 C2 C2
 197466  90288   71  9843 4076   8   8 gwa-t10 C2 C2
 197467  90288   71  9843  483   8   8 gwa-t10 C2 C2
 197468  90288   71  9843 3557   8   8 gwa-t10 C2 C2
 197469  90288   71  9843  594   8   8 gwa-t10 C2 C2
 197470  90288   71  9843 3076   8   8 gwa-t10 C2 C2
 197471  90288   71  9843 1098   8   8 gwa-t10 C2 C2
 197472  90288   71  9843 4227   8   8 gwa-t10 C2 C2
 197473  90288   71  9843  570   8   8 gwa-t10 C2 C2
 197474  90288   71  9843  132   8   8 gwa-t10 C2 C2
 197475  90288   71  9843 5461   8   8 gwa-t10 C2 C2
 197476  90288   71  9843 3430   8   8 gwa-t10 C2 C2
 197477  90288   71  9843 4054   8   8 gwa-t10 C2 C2
 197478  90288   71  9843  291   8   8 gwa-t10 C2 C2
 197479  90288   71  9843 2665   8   8 gwa-t10 C2 C2
 197480  90288   71  9843 2383   8   8 gwa-t10 C2 C2
 197481  90288   71  9843 2292   8   8 gwa-t10 C2 C2
 197482  90288   71  9843 3997   8   8 gwa-t10 C2 C2
 197483  90288   71  9843 2461   8   8 gwa-t10 C2 C2
 197484  90288   71  9843 3199   8   8 gwa-t10 C2 C2
 197485  90288   71  9843 1105   8   8 gwa-t10 C2 C2
 197486  90288   71  9843 3223   8   8 gwa-t10 C2 C2
 197487  90288   71  9843 1037   8   8 gwa-t10 C2 C2
 197488  90288   71  9843 2837   8   8 gwa-t10 C2 C2
 197489  90288   71  9843 4357   8   8 gwa-t10 C2 C2
 197490  90288   71  9843  918   8   8 gwa-t10 C2 C2
 197491  90288   71  9843 2689   8   8 gwa-t10 C2 C2
 197492  90288   71  9843 2455   8   8 gwa-t10 C2 C2
 197493  90288   71  9843 2748   8   8 gwa-t10 C2 C2
 197494  90288   71  9843 2498   8   8 gwa-t10 C2 C2
 197495  90288   71  9843 4248   8   8 gwa-t10 C2 C2
 197496  90288   71  9843 4095   8   8 gwa-t10 C2 C2
 197497  90288   71  9843 4400   8   8 gwa-t10 C2 C2
 197498  90288   71  9843 3916   8   8 gwa-t10 C2 C2
 197499  90288   71  9843 4056   8   8 gwa-t10 C2 C2
 197500  90288   71  9843 4646   8   8 gwa-t10 C2 C2
 197501  90288   71  9843 5020   8   8 gwa-t10 C2 C2
 197502  90288   71  9843 2038   8   8 gwa-t10 C2 C2
 197503  90288   71  9843 4951   8   8 gwa-t10 C2 C2
 197504  90288   71  9843  371   8   8 gwa-t10 C2 C2
 197505  90288   71  9843 4695   8   8 gwa-t10 C2 C2
 197506  90288   71  9843 4196   8   8 gwa-t10 C2 C2
 197507  90288   71  9843 2690   8   8 gwa-t10 C2 C2
 197508  90288   71  9843 1096   8   8 gwa-t10 C2 C2
 197509  90288   71  9843 5091   8   8 gwa-t10 C2 C2
 197510  90288   71  9843 4441   8   8 gwa-t10 C2 C2
 197511  90288   71  9843  951   8   8 gwa-t10 C2 C2
 197512  90288   71  9843 1252   8   8 gwa-t10 C2 C2
 197513  90288   71  9843  840   8   8 gwa-t10 C2 C2
 197514  90288   71  9843  548   8   8 gwa-t10 C2 C2
 197515  90288   71  9843  956   8   8 gwa-t10 C2 C2
 197516  90288   71  9843  866   8   8 gwa-t10 C2 C2
 197517  90288   71  9843  643   8   8 gwa-t10 C2 C2
 197518  90288   71  9843  867   8   8 gwa-t10 C2 C2
 197519  90288   71  9843  898   8   8 gwa-t10 C2 C2
 197520  90288   71  9843  777   8   8 gwa-t10 C2 C2
 197521  90288   71  9843  639   8   8 gwa-t10 C2 C2
 197522  90288   71  9843  881   8   8 gwa-t10 C2 C2
 197523  90288   71  9843 1668   8   8 gwa-t10 C2 C2
 197524  90288   71  9843 1386   8   8 gwa-t10 C2 C2
 197525  90288   71  9843  871   8   8 gwa-t10 C2 C2
 197526  90288   71  9843  633   8   8 gwa-t10 C2 C2
 197527  90288   71  9843 1060   8   8 gwa-t10 C2 C2
 197528  90288   71  9843  733   8   8 gwa-t10 C2 C2
 197529  90288   71  9843  857   8   8 gwa-t10 C2 C2
 197530  90288   71  9843  936   8   8 gwa-t10 C2 C2
 197531  90288   71  9843  545   8   8 gwa-t10 C2 C2
 197532  90288   71  9843  920   8   8 gwa-t10 C2 C2
 197533  90288   71  9843  921   8   8 gwa-t10 C2 C2
 197534  90288   71  9843  897   8   8 gwa-t10 C2 C2
 197535  90288   71  9843  987   8   8 gwa-t10 C2 C2
 197536  90288   71  9843  938   8   8 gwa-t10 C2 C2
 197537  90288   71  9843 1317   8   8 gwa-t10 C2 C2
 197538  90288   71  9843  740   8   8 gwa-t10 C2 C2
 197539  90288   71  9843 1347   8   8 gwa-t10 C2 C2
 197540  90288   71  9843 1006   8   8 gwa-t10 C2 C2
 197541  90288   71  9843  737   8   8 gwa-t10 C2 C2
 197542  90288   71  9843 1064   8   8 gwa-t10 C2 C2
 197543  90288   71  9843  497   8   8 gwa-t10 C2 C2
 197544  90288   71  9843  806   8   8 gwa-t10 C2 C2
 197545  90288   71  9843 1018   8   8 gwa-t10 C2 C2
 197546  90288   71  9843 1064   8   8 gwa-t10 C2 C2
 197547  90288   71  9843 1238   8   8 gwa-t10 C2 C2
 197548  90288   71  9843 1084   8   8 gwa-t10 C2 C2
 197549  90288   71  9843  841   8   8 gwa-t10 C2 C2
 197550  90288   71  9843  908   8   8 gwa-t10 C2 C2
 197551  90288   71  9843 1148   8   8 gwa-t10 C2 C2
 197552  90288   71  9843 1480   8   8 gwa-t10 C2 C2
 197553  90288   71  9843  723   8   8 gwa-t10 C2 C2
 197554  90288   71  9843  873   8   8 gwa-t10 C2 C2
 197555  90288   71  9843 1222   8   8 gwa-t10 C2 C2
 197556  90288   71  9843  751   8   8 gwa-t10 C2 C2
 197557  90288   71  9843  368   8   8 gwa-t10 C2 C2
 197558  90288   71  9843 1133   8   8 gwa-t10 C2 C2
 197559  90288   71  9843 1223   8   8 gwa-t10 C2 C2
 197560  90288   71  9843  952   8   8 gwa-t10 C2 C2
 197561  90288   71  9843 1201   8   8 gwa-t10 C2 C2
 197562  90288   71  9843  658   8   8 gwa-t10 C2 C2
 197563  90288   71  9843 1227   8   8 gwa-t10 C2 C2
 197564  90288   71  9843  466   8   8 gwa-t10 C2 C2
 197565  90288   71  9843 1445   8   8 gwa-t10 C2 C2
 197566  90288   71  9843  924   8   8 gwa-t10 C2 C2
 197567  90288   71  9843 1182   8   8 gwa-t10 C2 C2
 197568  90288   71  9843 1120   8   8 gwa-t10 C2 C2
 197569  90288   71  9843  463   8   8 gwa-t10 C2 C2
 197570  90288   71  9843 1237   8   8 gwa-t10 C2 C2
 197571  90288   71  9843  852   8   8 gwa-t10 C2 C2
 197572  90288   71  9843 1280   8   8 gwa-t10 C2 C2
 197573  90288   71  9843  809   8   8 gwa-t10 C2 C2
 197574  90288   71  9843  813   8   8 gwa-t10 C2 C2
 197575  90288   71  9843  425   8   8 gwa-t10 C2 C2
 197576  90288   71  9843 1124   8   8 gwa-t10 C2 C2
 197577  90288   71  9843 1034   8   8 gwa-t10 C2 C2
 197578  90288   71  9843  979   8   8 gwa-t10 C2 C2
 197579  90288   71  9843  608   8   8 gwa-t10 C2 C2
 197580  90288   71  9843  918   8   8 gwa-t10 C2 C2
 197581  90288   71  9843  507   8   8 gwa-t10 C2 C2
 197582  90288   71  9843  969   8   8 gwa-t10 C2 C2
 197583  90288   71  9843  815   8   8 gwa-t10 C2 C2
 197584  90288   71  9843 1089   8   8 gwa-t10 C2 C2
 197585  90288   71  9843 1018   8   8 gwa-t10 C2 C2
 197586  90288   71  9843 1276   8   8 gwa-t10 C2 C2
 197587  90288   71  9843 1143   8   8 gwa-t10 C2 C2
 197588  90288   71  9843  813   8   8 gwa-t10 C2 C2
 197589  90288   71  9843  965   8   8 gwa-t10 C2 C2
 197590  90288   71  9843  632   8   8 gwa-t10 C2 C2
 197591  90288   71  9843  509   8   8 gwa-t10 C2 C2
 197592  90288   71  9843 1309   8   8 gwa-t10 C2 C2
 197593  90288   71  9843 1108   8   8 gwa-t10 C2 C2
 197594  90288   71  9843  977   8   8 gwa-t10 C2 C2
 197595  90288   71  9843 1228   8   8 gwa-t10 C2 C2
 197596  90288   71  9843  939   8   8 gwa-t10 C2 C2
 197597  90288   71  9843  654   8   8 gwa-t10 C2 C2
 197598  90288   71  9843 1321   8   8 gwa-t10 C2 C2
 197599  90288   71  9843  694   8   8 gwa-t10 C2 C2
 197600  90288   71  9843 1438   8   8 gwa-t10 C2 C2
 197601  90288   71  9843  541   8   8 gwa-t10 C2 C2
 197602  90288   71  9843  909   8   8 gwa-t10 C2 C2
 197603  90288   71  9843 1236   8   8 gwa-t10 C2 C2
 197604  90288   71  9843 1266   8   8 gwa-t10 C2 C2
 197605  90288   71  9843  835   8   8 gwa-t10 C2 C2
 197606  90288   71  9843 1062   8   8 gwa-t10 C2 C2
 197607  90288   71  9843  780   8   8 gwa-t10 C2 C2
 197608  90288   71  9843 1044   8   8 gwa-t10 C2 C2
 197609  90288   71  9843 1173   8   8 gwa-t10 C2 C2
 197610  90288   71  9843  368   8   8 gwa-t10 C2 C2
 197611  90288   71  9843 1468   8   8 gwa-t10 C2 C2
 197612  90288   71  9843 1082   8   8 gwa-t10 C2 C2
 197613  90288   71  9843  924   8   8 gwa-t10 C2 C2
 197614  90288   71  9843 1009   8   8 gwa-t10 C2 C2
 197615  90288   71  9843 1194   8   8 gwa-t10 C2 C2
 197616  90288   71  9843 1128   8   8 gwa-t10 C2 C2
 197617  90288   71  9843  701   8   8 gwa-t10 C2 C2
 197618  90288   71  9843 1251   8   8 gwa-t10 C2 C2
 197619  90288   71  9843  895   8   8 gwa-t10 C2 C2
 197620  90288   71  9843  748   8   8 gwa-t10 C2 C2
 197621  90288   71  9843 1258   8   8 gwa-t10 C2 C2
 197622  90288   71  9843  743   8   8 gwa-t10 C2 C2
 197623  90288   71  9843  694   8   8 gwa-t10 C2 C2
 197624  90288   71  9843 1507   8   8 gwa-t10 C2 C2
 197625  90288   71  9843  704   8   8 gwa-t10 C2 C2
 197626  90288   71  9843 1001   8   8 gwa-t10 C2 C2
 197627  90288   71  9843  966   8   8 gwa-t10 C2 C2
 197628  90288   71  9843 1149   8   8 gwa-t10 C2 C2
 197629  90288   71  9843 1152   8   8 gwa-t10 C2 C2
 197630  90288   71  9843  745   8   8 gwa-t10 C2 C2
 197631  90288   71  9843 1212   8   8 gwa-t10 C2 C2
 197632  90288   71  9843  906   8   8 gwa-t10 C2 C2
 197633  90288   71  9843  869   8   8 gwa-t10 C2 C2
 197634  90288   71  9843 1331   8   8 gwa-t10 C2 C2
 197635  90288   71  9843 1186   8   8 gwa-t10 C2 C2
 197636  90288   71  9843  768   8   8 gwa-t10 C2 C2
 197637  90288   71  9843 1215   8   8 gwa-t10 C2 C2
 197638  90288   71  9843 1148   8   8 gwa-t10 C2 C2
 197639  90288   71  9843  698   8   8 gwa-t10 C2 C2
 197640  90288   71  9843  933   8   8 gwa-t10 C2 C2
 197641  90288   71  9843 1240   8   8 gwa-t10 C2 C2
 197642  90288   71  9843 1288   8   8 gwa-t10 C2 C2
 197643  90288   71  9843  776   8   8 gwa-t10 C2 C2
 197644  90288   71  9843 1104   8   8 gwa-t10 C2 C2
 197645  90288   71  9843 1046   8   8 gwa-t10 C2 C2
 197646  90288   71  9843 1157   8   8 gwa-t10 C2 C2
 197647  90288   71  9843  799   8   8 gwa-t10 C2 C2
 197648  90288   71  9843 1279   8   8 gwa-t10 C2 C2
 197649  90288   71  9843 1058   8   8 gwa-t10 C2 C2
 197650  90288   71  9843 1016   8   8 gwa-t10 C2 C2
 197651  90288   71  9843 1211   8   8 gwa-t10 C2 C2
 197652  90288   71  9843 1093   8   8 gwa-t10 C2 C2
 197653  90288   71  9843  695   8   8 gwa-t10 C2 C2
 197654  90288   71  9843 1192   8   8 gwa-t10 C2 C2
 197655  90288   71  9843 1443   8   8 gwa-t10 C2 C2
 197656  90288   71  9843  658   8   8 gwa-t10 C2 C2
 197657  90288   71  9843 1059   8   8 gwa-t10 C2 C2
 197658  90288   71  9843 1333   8   8 gwa-t10 C2 C2
 197659  90288   71  9843  666   8   8 gwa-t10 C2 C2
 197660  90288   71  9843  844   8   8 gwa-t10 C2 C2
 197661  90288   71  9843  967   8   8 gwa-t10 C2 C2
 197662  90288   71  9843  566   8   8 gwa-t10 C2 C2
 197663  90288   71  9843 1070   8   8 gwa-t10 C2 C2
 197664  90288   71  9843  580   8   8 gwa-t10 C2 C2
 197665  90288   71  9843 1128   8   8 gwa-t10 C2 C2
 197666  90288   71  9843  808   8   8 gwa-t10 C2 C2
 197667  90288   71  9843 1255   8   8 gwa-t10 C2 C2
 197668  90288   71  9843 1080   8   8 gwa-t10 C2 C2
 197669  90288   71  9843  484   8   8 gwa-t10 C2 C2
 197670  90288   71  9843  716   8   8 gwa-t10 C2 C2
 197671  90288   71  9843  768   8   8 gwa-t10 C2 C2
 197672  90288   71  9843 1230   8   8 gwa-t10 C2 C2
 197673  90288   71  9843  615   8   8 gwa-t10 C2 C2
 197674  90288   71  9843  785   8   8 gwa-t10 C2 C2
 197675  90288   71  9843 1229   8   8 gwa-t10 C2 C2
 197676  90288   71  9843  760   8   8 gwa-t10 C2 C2
 197677  90288   71  9843  790   8   8 gwa-t10 C2 C2
 197678  90288   71  9843 1213   8   8 gwa-t10 C2 C2
 197679  90288   71  9843 1294   8   8 gwa-t10 C2 C2
 197680  90288   71  9843  817   8   8 gwa-t10 C2 C2
 197681  90288   71  9843 1095   8   8 gwa-t10 C2 C2
 197682  90288   71  9843 1108   8   8 gwa-t10 C2 C2
 197683  90288   71  9843  966   8   8 gwa-t10 C2 C2
 197684  90288   71  9843 1063   8   8 gwa-t10 C2 C2
 197685  90288   71  9843 1018   8   8 gwa-t10 C2 C2
 197686  90288   71  9843  780   8   8 gwa-t10 C2 C2
 197687  90288   71  9843  873   8   8 gwa-t10 C2 C2
 197688  90288   71  9843  738   8   8 gwa-t10 C2 C2
 197689  90288   71  9843 1768   8   8 gwa-t10 C2 C2
 197690  90288   71  9843  468   8   8 gwa-t10 C2 C2
 197691  90288   71  9843 1402   8   8 gwa-t10 C2 C2
 197692  90288   71  9843 1177   8   8 gwa-t10 C2 C2
 197693  90288   71  9843 1217   8   8 gwa-t10 C2 C2
 197694  90288   71  9843  795   8   8 gwa-t10 C2 C2
 197695  90288   71  9843  362   8   8 gwa-t10 C2 C2
 197696  90288   71  9843  671   8   8 gwa-t10 C2 C2
 197697  90288   71  9843  416   8   8 gwa-t10 C2 C2
 197698  90288   71  9843  382   8   8 gwa-t10 C2 C2
 197699  90288   71  9843 1200   8   8 gwa-t10 C2 C2
 197700  90288   71  9843  892   8   8 gwa-t10 C2 C2
 197701  90288   71  9843  744   8   8 gwa-t10 C2 C2
 197702  90288   71  9843  635   8   8 gwa-t10 C2 C2
 197703  90288   71  9843  413   8   8 gwa-t10 C2 C2
 197704  90288   71  9843  850   8   8 gwa-t10 C2 C2
 197705  90288   71  9843 1119   8   8 gwa-t10 C2 C2
 197706  90288   71  9843  977   8   8 gwa-t10 C2 C2
 197707  90288   71  9843  853   8   8 gwa-t10 C2 C2
 197708  90288   71  9843  241   8   8 gwa-t10 C2 C2
 197709  90288   71  9843  780   8   8 gwa-t10 C2 C2
 197710  90288   71  9843 1138   8   8 gwa-t10 C2 C2
 197711  90288   71  9843 1002   8   8 gwa-t10 C2 C2
 197712  90288   71  9843  697   8   8 gwa-t10 C2 C2
 197713  90288   71  9843  328   8   8 gwa-t10 C2 C2
 197714  90288   71  9843 1071   8   8 gwa-t10 C2 C2
 197715  90288   71  9843  451   8   8 gwa-t10 C2 C2
 197716  90288   71  9843  864   8   8 gwa-t10 C2 C2
 197717  90288   71  9843  967   8   8 gwa-t10 C2 C2
 197718  90288   71  9843  828   8   8 gwa-t10 C2 C2
 197719  90288   71  9843 1066   8   8 gwa-t10 C2 C2
 197720  90288   71  9843 1070   8   8 gwa-t10 C2 C2
 197721  90288   71  9843  693   8   8 gwa-t10 C2 C2
 197722  90288   71  9843 1200   8   8 gwa-t10 C2 C2
 197723  90288   71  9843 1277   8   8 gwa-t10 C2 C2
 197724  90288   71  9843 1354   8   8 gwa-t10 C2 C2
 197725  90288   71  9843 1245   8   8 gwa-t10 C2 C2
 197726  90288   71  9843  620   8   8 gwa-t10 C2 C2
 197727  90288   71  9843 1405   8   8 gwa-t10 C2 C2
 197728  90288   71  9843  924   8   8 gwa-t10 C2 C2
 197729  90288   71  9843  821   8   8 gwa-t10 C2 C2
 197730  90288   71  9843  811   8   8 gwa-t10 C2 C2
 197731  90288   71  9843  840   8   8 gwa-t10 C2 C2
 197732  90288   71  9843 1233   8   8 gwa-t10 C2 C2
 197733  90288   71  9843 1072   8   8 gwa-t10 C2 C2
 197734  90288   71  9843  833   8   8 gwa-t10 C2 C2
 197735  90288   71  9843  741   8   8 gwa-t10 C2 C2
 197736  90288   71  9843 1129   8   8 gwa-t10 C2 C2
 197737  90288   71  9843 1129   8   8 gwa-t10 C2 C2
 197738  90288   71  9843 1154   8   8 gwa-t10 C2 C2
 197739  90288   71  9843  874   8   8 gwa-t10 C2 C2
 197740  90288   71  9843  750   8   8 gwa-t10 C2 C2
 197741  90288   71  9843  919   8   8 gwa-t10 C2 C2
 197742  90288   71  9843  847   8   8 gwa-t10 C2 C2
 197743  90288   71  9843  561   8   8 gwa-t10 C2 C2
 197744  90288   71  9843 1068   8   8 gwa-t10 C2 C2
 197745  90288   71  9843  922   8   8 gwa-t10 C2 C2
 197746  90288   71  9843 1113   8   8 gwa-t10 C2 C2
 197747  90288   71  9843  768   8   8 gwa-t10 C2 C2
 197748  90288   71  9843  969   8   8 gwa-t10 C2 C2
 197749  90288   71  9843  836   8   8 gwa-t10 C2 C2
 197750  90288   71  9843 1408   8   8 gwa-t10 C2 C2
 197751  90288   71  9843  533   8   8 gwa-t10 C2 C2
 197752  90288   71  9843 1063   8   8 gwa-t10 C2 C2
 197753  90288   71  9843  961   8   8 gwa-t10 C2 C2
 197754  90288   71  9843 1063   8   8 gwa-t10 C2 C2
 197755  90288   71  9843  940   8   8 gwa-t10 C2 C2
 197756  90288   71  9843  375   8   8 gwa-t10 C2 C2
 197757  90288   71  9843 1596   8   8 gwa-t10 C2 C2
 197758  90288   71  9843 1187   8   8 gwa-t10 C2 C2
 197759  90288   71  9843 1358   8   8 gwa-t10 C2 C2
 197760  90288   71  9843  943   8   8 gwa-t10 C2 C2
 197761  90288   71  9843 1100   8   8 gwa-t10 C2 C2
 197762  90288   71  9843 1101   8   8 gwa-t10 C2 C2
 197763  90288   71  9843  873   8   8 gwa-t10 C2 C2
 197764  90288   71  9843  632   8   8 gwa-t10 C2 C2
 197765  90288   71  9843  979   8   8 gwa-t10 C2 C2
 197766  90288   71  9843 1203   8   8 gwa-t10 C2 C2
 197767  90288   71  9843  553   8   8 gwa-t10 C2 C2
 197768  90288   71  9843  980   8   8 gwa-t10 C2 C2
 197769  90288   71  9843  974   8   8 gwa-t10 C2 C2
 197770  90288   71  9843 1063   8   8 gwa-t10 C2 C2
 197771  90288   71  9843 1235   8   8 gwa-t10 C2 C2
 197772  90288   71  9843 1039   8   8 gwa-t10 C2 C2
 197773  90288   71  9843  745   8   8 gwa-t10 C2 C2
 197774  90288   71  9843  730   8   8 gwa-t10 C2 C2
